datetime,game_start,league,team_a,team_b,current_points_spread,current_points_total,game_duration,bookmaker,market_type,thresh,side,price_current
2026-03-13 03:12:00,2026-03-13 08:00:00,NBA,Los Angeles Lakers,Golden State Warriors,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,224.4,0,126.86
2026-04-11 16:19:00,2026-04-14 09:00:00,NBA,Boston Celtics,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,225.3,0,100.0
2026-03-15 15:25:58,2026-03-15 16:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,235.2,0.111,BetMGM,POINTS_TOTAL,236.3,0,100.0
2026-02-24 12:49:00,2026-02-24 18:00:00,NFL,San Francisco 49ers,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,45.7,0,106.98
2026-03-25 02:01:00,2026-03-26 00:00:00,NBA,Boston Celtics,Denver Nuggets,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-01 09:04:21,2026-03-01 10:00:00,NBA,Phoenix Suns,Denver Nuggets,-4.0,0.0,0.052,Fanduel,POINTS_SPREAD,1.5,1,120.0
2026-04-11 00:06:00,2026-04-13 10:00:00,NFL,Dallas Cowboys,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.7,0,115.11
2026-03-29 06:05:00,2026-03-29 19:00:00,NBA,Dallas Mavericks,Denver Nuggets,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-19 12:55:00,2026-03-19 22:00:00,NHL,Toronto Maple Leafs,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.2,1,104.74
2026-03-11 02:35:00,2026-03-13 18:00:00,NFL,Baltimore Ravens,Buffalo Bills,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,161.11
2026-04-06 19:17:00,2026-04-09 01:00:00,NBA,Dallas Mavericks,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.6,1,100.0
2026-02-24 20:56:00,2026-02-25 02:00:00,NHL,Carolina Hurricanes,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-16 03:01:00,2026-03-16 11:00:00,NBA,Boston Celtics,Dallas Mavericks,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,229.8,1,137.29
2026-03-01 06:47:56,2026-03-01 07:00:00,NFL,Buffalo Bills,San Francisco 49ers,0.0,63.8,0.333,Fanduel,POINTS_TOTAL,65.7,1,129.45
2026-04-12 14:30:00,2026-04-13 23:00:00,NBA,Boston Celtics,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.7,0,121.68
2026-03-14 23:01:50,2026-03-14 23:00:00,NBA,Phoenix Suns,Dallas Mavericks,0.0,218.1,0.038,BetMGM,POINTS_TOTAL,220.8,0,105.66
2026-04-13 04:17:00,2026-04-14 18:00:00,NHL,Boston Bruins,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,21.3,1,140.15
2026-04-13 17:01:00,2026-04-15 00:00:00,NBA,Los Angeles Lakers,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.4,1,100.0
2026-03-29 17:31:00,2026-03-31 17:00:00,NHL,Toronto Maple Leafs,Boston Bruins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-07 15:29:00,2026-04-07 16:00:00,NBA,Los Angeles Lakers,Denver Nuggets,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.4,0,100.0
2026-02-19 01:16:00,2026-02-21 12:00:00,NBA,Golden State Warriors,Boston Celtics,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-02-22 09:40:00,2026-02-22 13:00:00,NHL,Boston Bruins,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.9,1,135.31
2026-02-24 13:12:00,2026-02-24 20:00:00,NHL,Florida Panthers,Toronto Maple Leafs,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,147.55
2026-03-25 11:55:00,2026-03-28 04:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.9,1,108.86
2026-04-08 04:25:00,2026-04-10 08:00:00,NBA,Miami Heat,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,4.5,0,116.32
2026-03-02 04:28:28,2026-03-02 04:00:00,NBA,Miami Heat,Phoenix Suns,0.0,0.0,0.886,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-13 00:30:50,2026-04-12 23:00:00,NFL,Miami Dolphins,San Francisco 49ers,0.0,47.4,0.738,BetMGM,POINTS_TOTAL,48.0,0,105.65
2026-02-22 00:14:00,2026-02-23 08:00:00,NFL,Philadelphia Eagles,Buffalo Bills,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-15 23:39:00,2026-03-17 01:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,3.5,1,100.0
2026-03-27 22:10:00,2026-03-29 13:00:00,NHL,New York Rangers,Boston Bruins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,118.94
2026-04-05 13:22:00,2026-04-05 23:00:00,NHL,Florida Panthers,Toronto Maple Leafs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,1,105.76
2026-03-09 22:28:00,2026-03-12 13:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,175.83
2026-04-07 09:53:42,2026-04-07 09:00:00,NBA,Phoenix Suns,Los Angeles Lakers,0.0,0.0,0.715,Fanduel,MONEYLINE,0.0,NA,134.27
2026-03-30 18:54:22,2026-03-30 18:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,6.8,0.791,BetMGM,POINTS_TOTAL,7.0,1,119.25
2026-04-05 17:20:00,2026-04-06 03:00:00,NHL,Colorado Avalanche,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.9,0,100.0
2026-03-16 10:39:00,2026-03-18 04:00:00,NHL,Florida Panthers,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.4,1,100.0
2026-03-05 21:21:00,2026-03-07 20:00:00,NFL,Detroit Lions,Philadelphia Eagles,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,130.4
2026-04-02 18:30:10,2026-04-02 17:00:00,NBA,Phoenix Suns,Miami Heat,0.0,0.0,0.751,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-26 07:09:15,2026-03-26 08:00:00,NBA,Dallas Mavericks,Golden State Warriors,3.2,0.0,0.357,Fanduel,POINTS_SPREAD,3.6,0,121.57
2026-04-14 20:58:00,2026-04-15 03:00:00,NHL,Toronto Maple Leafs,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,5.1,0,108.61
2026-03-29 08:44:26,2026-03-29 07:00:00,NHL,Toronto Maple Leafs,Florida Panthers,-1.3,0.0,0.758,Fanduel,POINTS_SPREAD,2.9,1,120.71
2026-03-09 16:42:00,2026-03-10 11:00:00,NFL,Buffalo Bills,Philadelphia Eagles,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.3,0,148.76
2026-02-26 08:48:00,2026-02-26 21:00:00,NBA,Denver Nuggets,Dallas Mavericks,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,232.9,1,100.0
2026-02-27 02:17:00,2026-02-28 17:00:00,NHL,Toronto Maple Leafs,New York Rangers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,132.87
2026-03-03 09:16:00,2026-03-05 14:00:00,NHL,Carolina Hurricanes,Boston Bruins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.0,0,122.72
2026-03-18 01:16:00,2026-03-20 20:00:00,NBA,Los Angeles Lakers,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,0.2,1,100.0
2026-04-14 10:01:31,2026-04-14 08:00:00,NHL,Colorado Avalanche,Vegas Golden Knights,0.0,0.0,0.714,Fanduel,MONEYLINE,0.0,NA,133.28
2026-02-26 12:07:34,2026-02-26 12:00:00,NBA,Los Angeles Lakers,Boston Celtics,-3.7,0.0,0.131,Fanduel,POINTS_SPREAD,2.0,0,100.0
2026-03-30 21:02:40,2026-03-30 22:00:00,NFL,Dallas Cowboys,Kansas City Chiefs,0.0,56.6,0.126,BetMGM,POINTS_TOTAL,53.3,1,100.0
2026-04-19 23:32:16,2026-04-19 23:00:00,NHL,Colorado Avalanche,Carolina Hurricanes,3.0,0.0,0.796,BetMGM,POINTS_SPREAD,2.0,1,100.0
2026-03-12 10:47:49,2026-03-12 09:00:00,NBA,Miami Heat,Phoenix Suns,-3.5,0.0,0.949,Fanduel,POINTS_SPREAD,1.4,0,100.0
2026-02-23 23:11:40,2026-02-23 23:00:00,NBA,Miami Heat,Dallas Mavericks,3.4,0.0,0.576,BetMGM,POINTS_SPREAD,1.3,0,136.44
2026-03-19 23:41:00,2026-03-21 11:00:00,NHL,New York Rangers,Colorado Avalanche,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.3,1,100.0
2026-03-26 06:19:00,2026-03-26 10:00:00,NHL,Carolina Hurricanes,Colorado Avalanche,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,153.08
2026-04-12 11:01:50,2026-04-12 10:00:00,NFL,Miami Dolphins,Detroit Lions,0.0,46.0,0.838,BetMGM,POINTS_TOTAL,45.5,1,113.02
2026-04-07 20:32:00,2026-04-09 11:00:00,NFL,Dallas Cowboys,Detroit Lions,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,44.2,0,122.38
2026-03-21 07:10:00,2026-03-22 19:00:00,NBA,Phoenix Suns,Miami Heat,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,205.6,0,101.2
2026-04-05 16:24:00,2026-04-07 23:00:00,NBA,Golden State Warriors,Dallas Mavericks,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,112.63
2026-04-02 14:57:00,2026-04-03 05:00:00,NBA,Los Angeles Lakers,Denver Nuggets,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-06 15:35:46,2026-04-06 16:00:00,NHL,Toronto Maple Leafs,Edmonton Oilers,-3.1,0.0,0.121,Fanduel,POINTS_SPREAD,1.3,0,112.8
2026-04-04 07:39:00,2026-04-05 05:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,28.7,0,109.92
2026-03-24 00:08:00,2026-03-26 06:00:00,NHL,New York Rangers,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,15.6,0,119.39
2026-04-02 13:48:00,2026-04-03 07:00:00,NBA,Dallas Mavericks,Milwaukee Bucks,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,225.5,0,100.0
2026-03-26 14:45:00,2026-03-29 11:00:00,NFL,Philadelphia Eagles,San Francisco 49ers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,47.8,1,106.96
2026-02-20 04:46:00,2026-02-23 03:00:00,NBA,Miami Heat,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,103.29
2026-03-11 09:40:40,2026-03-11 09:00:00,NBA,Miami Heat,Dallas Mavericks,0.0,0.0,0.276,BetMGM,MONEYLINE,0.0,NA,100.0
2026-02-19 14:46:00,2026-02-20 17:00:00,NHL,Boston Bruins,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.2,0,100.0
2026-03-25 05:03:48,2026-03-25 04:00:00,NHL,Florida Panthers,Edmonton Oilers,1.5,0.0,0.61,Fanduel,POINTS_SPREAD,0.3,1,110.05
2026-04-09 16:42:00,2026-04-11 16:00:00,NFL,Baltimore Ravens,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-20 08:42:07,2026-03-20 07:00:00,NHL,Carolina Hurricanes,Toronto Maple Leafs,-2.1,0.0,0.834,Fanduel,POINTS_SPREAD,0.8,1,130.76
2026-04-20 20:55:31,2026-04-20 21:00:00,NFL,Dallas Cowboys,Baltimore Ravens,0.0,0.0,0.414,Fanduel,MONEYLINE,0.0,NA,140.08
2026-03-06 16:28:37,2026-03-06 17:00:00,NBA,Milwaukee Bucks,Boston Celtics,0.0,232.8,0.309,BetMGM,POINTS_TOTAL,236.0,1,120.16
2026-02-18 06:26:00,2026-02-21 02:00:00,NFL,Dallas Cowboys,Baltimore Ravens,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.3,1,100.0
2026-02-27 21:08:00,2026-03-01 22:00:00,NBA,Phoenix Suns,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,231.6,0,106.81
2026-03-31 13:01:39,2026-03-31 14:00:00,NFL,Miami Dolphins,Philadelphia Eagles,0.0,36.0,0.037,BetMGM,POINTS_TOTAL,37.6,1,115.38
2026-03-30 05:06:00,2026-03-31 10:00:00,NFL,Philadelphia Eagles,Detroit Lions,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,125.35
2026-02-27 00:20:00,2026-03-01 07:00:00,NFL,San Francisco 49ers,Miami Dolphins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,154.9
2026-02-23 04:18:00,2026-02-24 09:00:00,NHL,New York Rangers,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.9,0,104.56
2026-02-25 23:49:10,2026-02-25 23:00:00,NBA,Miami Heat,Golden State Warriors,-6.8,0.0,0.351,BetMGM,POINTS_SPREAD,1.3,0,100.0
2026-03-13 06:59:01,2026-03-13 06:00:00,NHL,Colorado Avalanche,Edmonton Oilers,0.0,9.7,0.389,Fanduel,POINTS_TOTAL,13.6,0,100.31
2026-03-08 04:41:00,2026-03-10 15:00:00,NFL,Miami Dolphins,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-06 05:10:00,2026-03-08 17:00:00,NHL,Boston Bruins,New York Rangers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,156.74
2026-04-03 17:16:00,2026-04-06 14:00:00,NFL,Detroit Lions,Miami Dolphins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.2,1,100.0
2026-04-05 20:10:00,2026-04-07 18:00:00,NHL,Florida Panthers,New York Rangers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,18.5,1,114.19
2026-04-06 05:25:00,2026-04-09 00:00:00,NHL,Toronto Maple Leafs,Vegas Golden Knights,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,13.2,0,109.36
2026-03-06 01:19:00,2026-03-07 13:00:00,NBA,Phoenix Suns,Denver Nuggets,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,239.9,1,100.81
2026-04-17 14:46:00,2026-04-18 00:00:00,NFL,Philadelphia Eagles,Miami Dolphins,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-19 00:03:00,2026-03-20 06:00:00,NBA,Los Angeles Lakers,Phoenix Suns,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,229.8,0,100.0
2026-03-01 03:30:00,2026-03-02 13:00:00,NHL,Carolina Hurricanes,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.2,1,105.02
2026-03-20 21:51:15,2026-03-20 21:00:00,NHL,Colorado Avalanche,Toronto Maple Leafs,0.0,0.0,0.507,Fanduel,MONEYLINE,0.0,NA,117.41
2026-04-02 02:45:00,2026-04-02 11:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,0.2,1,126.51
2026-02-22 03:43:00,2026-02-24 03:00:00,NHL,Colorado Avalanche,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,20.2,0,105.56
2026-04-03 12:35:00,2026-04-06 11:00:00,NBA,Boston Celtics,Los Angeles Lakers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,156.12
2026-03-23 22:13:00,2026-03-25 00:00:00,NFL,Baltimore Ravens,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.0,0,102.82
2026-04-18 01:35:00,2026-04-18 14:00:00,NHL,Vegas Golden Knights,Boston Bruins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.4,1,100.88
2026-03-09 00:58:12,2026-03-09 00:00:00,NBA,Denver Nuggets,Boston Celtics,0.0,223.4,0.44,Fanduel,POINTS_TOTAL,218.1,1,100.0
2026-04-12 12:05:26,2026-04-12 13:00:00,NHL,Carolina Hurricanes,Boston Bruins,-1.9,0.0,0.108,BetMGM,POINTS_SPREAD,2.1,1,130.03
2026-04-05 22:18:00,2026-04-06 00:00:00,NHL,Florida Panthers,Edmonton Oilers,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,6.0,1,107.7
2026-03-28 22:36:00,2026-03-31 18:00:00,NHL,Edmonton Oilers,Boston Bruins,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,1.0,1,100.0
2026-03-13 16:40:00,2026-03-16 15:00:00,NFL,Philadelphia Eagles,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,44.8,0,114.09
2026-04-18 13:45:00,2026-04-20 19:00:00,NHL,Toronto Maple Leafs,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,5.5,0,100.0
2026-04-09 12:04:58,2026-04-09 10:00:00,NHL,Edmonton Oilers,New York Rangers,0.0,0.0,0.761,Fanduel,MONEYLINE,0.0,NA,116.98
2026-04-05 05:50:00,2026-04-07 06:00:00,NBA,Miami Heat,Dallas Mavericks,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,224.2,0,111.01
2026-04-11 23:06:00,2026-04-14 16:00:00,NHL,Edmonton Oilers,Colorado Avalanche,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.5,0,100.0
2026-03-30 02:43:00,2026-03-30 20:00:00,NFL,Dallas Cowboys,Miami Dolphins,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,120.93
2026-03-29 17:19:00,2026-03-30 09:00:00,NFL,Buffalo Bills,Dallas Cowboys,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,3.1,0,114.62
2026-03-21 17:35:00,2026-03-24 08:00:00,NBA,Miami Heat,Milwaukee Bucks,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-02-18 09:17:00,2026-02-21 08:00:00,NBA,Milwaukee Bucks,Phoenix Suns,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,114.39
2026-02-25 21:30:00,2026-02-25 22:00:00,NFL,Kansas City Chiefs,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,38.3,1,117.11
2026-03-09 11:48:00,2026-03-11 15:00:00,NBA,Boston Celtics,Golden State Warriors,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,169.08
2026-02-19 11:52:00,2026-02-22 11:00:00,NHL,Florida Panthers,Vegas Golden Knights,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,2.0,1,119.41
2026-04-14 22:37:30,2026-04-14 21:00:00,NFL,Buffalo Bills,Detroit Lions,0.0,0.0,0.675,BetMGM,MONEYLINE,0.0,NA,144.63
2026-03-05 15:15:00,2026-03-06 03:00:00,NHL,Carolina Hurricanes,Boston Bruins,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.6,0,118.48
2026-04-15 08:02:10,2026-04-15 06:00:00,NFL,Miami Dolphins,Baltimore Ravens,0.0,0.0,0.701,Fanduel,MONEYLINE,0.0,NA,127.37
2026-03-24 17:11:00,2026-03-27 02:00:00,NFL,Detroit Lions,Kansas City Chiefs,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-02-21 14:04:00,2026-02-23 07:00:00,NBA,Miami Heat,Golden State Warriors,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,230.9,1,109.55
2026-04-14 00:46:45,2026-04-14 01:00:00,NHL,New York Rangers,Toronto Maple Leafs,0.0,8.5,0.382,BetMGM,POINTS_TOTAL,9.2,0,120.06
2026-03-09 19:38:00,2026-03-12 11:00:00,NFL,Detroit Lions,Philadelphia Eagles,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,50.8,1,120.33
2026-04-09 04:37:42,2026-04-09 04:00:00,NHL,Colorado Avalanche,New York Rangers,0.0,37.6,0.815,Fanduel,POINTS_TOTAL,39.7,0,117.97
2026-03-13 13:40:00,2026-03-15 00:00:00,NHL,Colorado Avalanche,Edmonton Oilers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,3.5,0,101.21
2026-04-15 07:37:00,2026-04-17 00:00:00,NBA,Dallas Mavericks,Golden State Warriors,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,5.2,0,118.1
2026-02-23 16:44:01,2026-02-23 17:00:00,NBA,Denver Nuggets,Golden State Warriors,0.0,0.0,0.639,BetMGM,MONEYLINE,0.0,NA,145.18
2026-03-31 15:50:24,2026-03-31 17:00:00,NFL,Miami Dolphins,San Francisco 49ers,-1.0,0.0,0.38,Fanduel,POINTS_SPREAD,0.3,0,130.94
2026-03-01 05:23:00,2026-03-03 06:00:00,NFL,Miami Dolphins,Detroit Lions,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,2.8,0,126.37
2026-04-09 00:57:00,2026-04-10 10:00:00,NBA,Golden State Warriors,Phoenix Suns,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,3.6,0,100.0
2026-04-01 08:52:00,2026-04-03 12:00:00,NFL,Miami Dolphins,San Francisco 49ers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-04-07 13:21:00,2026-04-10 13:00:00,NFL,Kansas City Chiefs,Detroit Lions,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,3.0,1,119.68
2026-03-21 13:35:00,2026-03-24 12:00:00,NBA,Denver Nuggets,Los Angeles Lakers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,144.17
2026-03-02 09:57:00,2026-03-04 09:00:00,NFL,Kansas City Chiefs,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,48.0,1,101.12
2026-04-19 03:33:50,2026-04-19 01:00:00,NFL,Baltimore Ravens,Kansas City Chiefs,0.0,0.0,0.938,BetMGM,MONEYLINE,0.0,NA,137.58
2026-04-10 02:23:00,2026-04-12 17:00:00,NHL,Toronto Maple Leafs,Carolina Hurricanes,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.2,1,108.66
2026-03-10 02:22:00,2026-03-10 17:00:00,NHL,Boston Bruins,Colorado Avalanche,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,4.4,1,100.0
2026-02-23 10:51:00,2026-02-25 03:00:00,NBA,Golden State Warriors,Boston Celtics,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-04-18 01:07:00,2026-04-20 00:00:00,NHL,Carolina Hurricanes,Boston Bruins,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,114.97
2026-04-08 07:05:00,2026-04-08 10:00:00,NBA,Denver Nuggets,Golden State Warriors,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,201.1,0,109.9
2026-04-04 16:11:00,2026-04-04 22:00:00,NFL,Kansas City Chiefs,Miami Dolphins,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,50.6,1,109.46
2026-02-25 05:42:00,2026-02-26 03:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-07 09:06:00,2026-03-08 20:00:00,NHL,Carolina Hurricanes,Florida Panthers,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,6.4,1,100.0
2026-03-12 05:54:00,2026-03-13 06:00:00,NHL,Edmonton Oilers,Carolina Hurricanes,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,24.5,1,100.0
2026-02-26 15:18:00,2026-02-27 00:00:00,NFL,Buffalo Bills,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,16.2,1,100.0
2026-04-02 17:31:00,2026-04-03 16:00:00,NBA,Phoenix Suns,Boston Celtics,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-17 09:56:00,2026-03-17 14:00:00,NFL,Dallas Cowboys,Philadelphia Eagles,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,141.6
2026-04-03 20:36:00,2026-04-03 21:00:00,NHL,Boston Bruins,Toronto Maple Leafs,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,9.0,0,100.0
2026-03-21 22:15:00,2026-03-23 17:00:00,NFL,Kansas City Chiefs,Detroit Lions,0.0,0.0,0.0,BetMGM,POINTS_SPREAD,3.7,0,104.98
2026-04-02 17:18:46,2026-04-02 16:00:00,NHL,New York Rangers,Boston Bruins,0.0,0.0,0.821,Fanduel,MONEYLINE,0.0,NA,100.0
2026-03-05 01:22:00,2026-03-06 07:00:00,NBA,Dallas Mavericks,Denver Nuggets,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,228.9,1,125.86
2026-03-01 04:10:46,2026-03-01 04:00:00,NHL,Boston Bruins,New York Rangers,1.5,0.0,0.271,BetMGM,POINTS_SPREAD,5.9,0,103.36
2026-04-03 23:15:52,2026-04-03 22:00:00,NHL,Colorado Avalanche,Florida Panthers,0.0,0.0,0.516,BetMGM,MONEYLINE,0.0,NA,120.95
2026-04-19 03:18:31,2026-04-19 04:00:00,NHL,Vegas Golden Knights,Edmonton Oilers,0.0,0.0,0.064,BetMGM,MONEYLINE,0.0,NA,100.0
2026-03-31 14:17:00,2026-04-03 14:00:00,NHL,Florida Panthers,New York Rangers,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,174.6
2026-03-27 17:43:00,2026-03-29 05:00:00,NFL,Miami Dolphins,Buffalo Bills,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,47.5,1,112.35
2026-03-25 09:22:00,2026-03-25 17:00:00,NFL,Philadelphia Eagles,Kansas City Chiefs,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,35.3,0,121.54
2026-04-17 22:27:00,2026-04-20 06:00:00,NBA,Milwaukee Bucks,Denver Nuggets,0.0,0.0,0.0,Fanduel,MONEYLINE,0.0,NA,138.54
2026-03-12 15:19:44,2026-03-12 13:00:00,NHL,Colorado Avalanche,New York Rangers,-1.6,0.0,0.843,Fanduel,POINTS_SPREAD,0.1,0,101.27
2026-03-30 15:18:00,2026-03-31 09:00:00,NHL,Boston Bruins,Florida Panthers,0.0,0.0,0.0,BetMGM,MONEYLINE,0.0,NA,158.92
2026-03-13 21:22:44,2026-03-13 21:00:00,NHL,Vegas Golden Knights,Carolina Hurricanes,0.0,3.5,0.443,Fanduel,POINTS_TOTAL,3.5,0,123.7
2026-03-19 20:21:00,2026-03-20 20:00:00,NBA,Los Angeles Lakers,Boston Celtics,0.0,0.0,0.0,BetMGM,POINTS_TOTAL,239.9,1,100.52
2026-03-22 12:40:00,2026-03-23 14:00:00,NFL,Dallas Cowboys,Baltimore Ravens,0.0,0.0,0.0,Fanduel,POINTS_SPREAD,1.3,1,130.38
2026-02-19 10:24:00,2026-02-21 03:00:00,NBA,Boston Celtics,Denver Nuggets,0.0,0.0,0.0,Fanduel,POINTS_TOTAL,234.2,1,122.47
